"English_name","Scientific_name","X3A_CODE"
NA,"Callionymus japonicus","YBZ"
"Margaret's dragonet","Callionymus margaretae","YCC"
NA,"Callionymus persicus","YCY"
"Indian deepwater dragonet","Callionymus carebares","YBI"
"Sand dragonet","Callionymus marleyi","YCO"
NA,"Calliurichthys japonicus","LLJ"
"Fingered dragonet","Dactylopus dactylopus","DAY"
NA,"Diplogrammus goramensis","DGG"
"Pygmy dragonet","Diplogrammus pygmaeus","DGT"
"Dainty dragonet","Draculo celetus","DRC"
"Shango dragonet","Draculo shango","DRB"
NA,"Eleutherochir opercularis","EHS"
"Common stinkfish","Foetorepus calauropomus","FOC"
"Japanese dragonet","Neosynchiropus ijimai","NSJ"
"Ladder dragonet","Paracallionymus costatus","LNK"
"Lancer dragonet","Paradiplogrammus bairdi","DGB"
NA,"Protogrammus sousai","OUS"
"Spotted stinkfish","Repomucenus calcaratus","REK"
"Phaeton dragonet","Synchiropus phaeton","TWB"
"Spotfin dragonet","Synchiropus agassizi","SKS"
"Spotted coral croucher","Caracanthus maculatus","CMQ"
"Pearlfishes nei","Carapidae","YXX"
"Pearl fish","Carapus acus","CPW"
NA,"Disparichthys fluviatilis","DIV"
"Messmate","Echiodon cryomargarites","ECI"
"Pinhead pearlfish","Encheliophis boraborensis","ENB"
NA,"Eurypleuron owasianum","EUW"
NA,"Onuxodon fowleri","OXF"
"Dogtooth pearlfish","Pyramodon punctatus","PYJ"
NA,"Snyderidia bothrops","SNB"
"Picarels, etc. nei","Centracanthidae","CEZ"
"Curled picarel","Centracanthus cirrus","EHI"
"Blackspot picarel","Spicara melanurus","TAC"
"Bigeye picarel","Spicara alta","QZU"
"Blacktail picarel","Spicara nigricauda","QLJ"
"Picarels nei","Spicara spp","PIC"
"Picarel","Spicara smaris","SPC"
"Blotched picarel","Spicara maena","BPI"
"Speckled shrimpfish","Aeoliscus punctulatus","AOW"
"Smooth razorfish","Centriscus cristatus","CUW"
"Grooved razor-fish","Centriscus scutatus","FHS"
"False scorpionfish","Centrogenys vaigiensis","ETG"
"Yellowfin snook","Centropomus robalito","EPL"
"Armed snook","Centropomus armatus","EPU"
"Tarpon snook","Centropomus pectinatus","EPS"
"Fat snook","Centropomus parallelus","EPP"
"Black snook","Centropomus nigrescens","EPG"
"Blackfin snook","Centropomus medius","EPD"
"Union snook","Centropomus unionensis","EPJ"
"White snook","Centropomus viridis","JPV"
"Largescale fat snook","Centropomus mexicanus","JPM"
"Swordspine snook","Centropomus ensiferus","EPN"
"Snooks(=Robalos) nei","Centropomus spp","ROB"
"Common snook","Centropomus undecimalis","SNO"
NA,"Hypopterus macropterus","HYK"
"Waigieu seaperch","Psammoperca waigiensis","PWG"
"Spinyhead blenny","Acanthemblemaria spinosa","NBI"
"Roughhead blenny","Acanthemblemaria aspera","NBP"
"Orangethroat pikeblenny","Chaenopsis alepidota","NPL"
"Angel blenny","Coralliozetus angelica","CZA"
"Reefsand blenny","Ekemblemaria myersi","EKM"
"Banner blenny","Emblemaria atlantica","EBT"
"Blackhead blenny","Emblemariopsis bahamensis","EBB"
"Wrasse blenny","Hemiemblemaria simulus","HBI"
"Arrow blenny","Lucayablennius zingaro","LUZ"
"Tufted blenny","Mccoskerichthys sandae","MKS"
"Sarcastic fringehead","Neoclinus blanchardi","NCB"
"Warthead blenny","Protemblemaria bicirris","OTC"
"Panamanian worm blenny","Stathmonotus culebrai","TMG"
"Slender blenny","Tanyemblemaria alleni","NYA"
"Butterflyfishes","Chaetodontidae","BUS"
"Lord Howe Island butterflyfish","Amphichaetodon howensis","MPH"
"Threebanded butterflyfish","Chaetodon humeralis","HTI"
"Foureye butterflyfish","Chaetodon capistratus","HTP"
"Golden butterflyfish","Chaetodon aureofasciatus","HTE"
"Four-banded butterflyfish","Chaetodon hoefleri","HTH"
"Banded butterflyfish","Chaetodon striatus","HTS"
"Arabian butterflyfish","Chaetodon melapterus","IWA"
"Gardner's butterflyfish","Chaetodon gardineri","IVY"
"Redtail butterflyfish","Chaetodon collare","IVW"
"Mirror butterflyfish","Chaetodon speculum","IBM"
"Chevron butterflyfish","Chaetodon trifascialis","IBT"
"Vagabond butterflyfish","Chaetodon vagabundus","IWC"
"Raccoon butterflyfish","Chaetodon lunula","IWZ"
"Threadfin butterflyfish","Chaetodon auriga","IWP"
"Black-spotted butterflyfish","Chaetodon nigropunctatus","IWB"
"Butterflyfishes nei","Chaetodon spp","IHX"
"Blackfin coralfish","Chelmon muelleri","HLJ"
"Copperband butterflyfish","Chelmon rostratus","HNT"
"Truncate coralfish","Chelmonops truncatus","HNK"
"Highfin coralfish","Coradion altivelis","CDV"
"Longnose butterfly fish","Forcipiger flavissimus","FGF"
"Pyramid butterflyfish","Hemitaurichthys polylepis","HTJ"
"Pennant coralfish","Heniochus acuminatus","HNM"
"Masked bannerfish","Heniochus monoceros","GZS"
"Blacknosed butterflyfish","Johnrandallia nigrirostris","JON"
"Sixspine butterflyfish","Parachaetodon ocellatus","RCC"
"Bicolor butterflyfish","Prognathodes dichrous","ROD"
NA,"Prognathodes marcellae","QZF"
"Indian barred butterflyfish","Roa jayakari","IVZ"
"Tasseled kelpfish","Chironemus georgianus","HIG"
"Silver spot","Threpterius maculosus","HRM"
"Flatnose xenocongrid eel","Chilorhinus platyrhynchus","ACP"
"Mottled false moray","Chlopsis dentatus","ACD"
NA,"Chlopsis olokun","AZB"
"False moray","Kaupichthys hyoproroides","ACK"
"Hawkfishes nei","Cirrhitidae","YZX"
NA,"Amblycirrhitus earnshawi","ACW"
"Coral hawkfish","Cirrhitichthys oxycephalus","IRX"
"Spotted hawkfish","Cirrhitichthys aprinus","IRA"
"Redbarred hawkfish","Cirrhitops fasciatus","IRF"
"Giant hawkfish","Cirrhitus rivulatus","IRV"
"Stocky hawkfish","Cirrhitus pinnulatus","IRO"
"Swallowtail hawkfish","Cyprinocirrhites polyactis","YPO"
"Sixband hawkfish","Isocirrhitus sexfasciatus","ISX"
"Flame hawkfish","Neocirrhites armatus","NCR"
"Longnose hawkfish","Oxycirrhites typus","OXU"
"Arc-eye hawkfish","Paracirrhites arcatus","RTC"
"Blackside hawkfish","Paracirrhites forsteri","RCI"
"Clinids fishes nei","Clinidae","XYX"
"Lace klipfish","Blennioclinus brachycephalus","BEK"
"Snaky klipfish","Blennophis anguillaris","BFG"
"Slender platanna-klipfish","Cancelloxus burrelli","AXB"
"Cline","Clinitrachus argentatus","LNS"
"Ladder klipfish","Clinoporus biporosus","NOJ"
"Sad klipfish","Clinus acuminatus","NUA"
NA,"Cologrammus flavescens","GFE"
"Golden weedfish","Cristiceps aurantiacus","RSJ"
"Orange clinid","Ericentrus rubrus","EIB"
"Mousey klipfish","Fucomimus mus","FUM"
"Spotted kelpfish","Gibbonsia elegans","GBE"
NA,"Heteroclinus roseus","HUE"
"Nosestripe klipfish","Muraenoclinus dorsalis","MRD"
NA,"Myxodes cristatus","MXC"
"Grass klipfish","Pavoclinus graminis","PVG"
NA,"Ribeiroclinus eigenmanni","RCG"
"Leafy klipfish","Smithichthys fucorum","SIF"
NA,"Springeratus xanthosoma","SXN"
"Platanna klipfish","Xenopoclinus kochi","XEK"
"Sculpins nei","Cottidae","SWU"
NA,"Alcichthys alcicornis","AHO"
NA,"Antipodocottus elegans","ADL"
"Scaled sculpin","Archaulus biseriatus","AHE"
NA,"Argyrocottus zanderi","AGZ"
NA,"Artediellus dydymovi","ADO"
"Atlantic hookear sculpin","Artediellus atlanticus","ZAA"
"Coralline sculpin","Artedius corallinus","ADW"
"Rosylip sculpin","Ascelichthys rhodorus","ARJ"
"Spinynose sculpin","Asemichthys taylori","AEV"
NA,"Astrocottus leprops","ACQ"
NA,"Atopocottus tribranchius","ATW"
NA,"Bero zanclus","BEZ"
"Roughback sculpin","Chitonotus pugetensis","CQZ"
"Sharpnose sculpin","Clinocottus acuticeps","CAZ"
NA,"Cottiusculus gonez","CGQ"
NA,"Daruma sagamia","DUM"
"Buffalo sculpin","Enophrys bison","EHB"
NA,"Furcina ishikawae","FUI"
NA,"Gymnocanthus herzensteini","GMH"
"Arctic staghorn sculpin","Gymnocanthus tricuspis","GWY"
"Yellow Irish lord","Hemilepidotus jordani","HPJ"
"Dusky sculpin","Icelinus burchami","IBU"
"Twohorn sculpin","Icelus bicornis","IBI"
"Longfin sculpin","Jordania zonope","JZO"
"Lavender sculpin","Leiocottus hirundo","LCH"
"Pacific staghorn sculpin","Leptocottus armatus","LCR"
"Belligerent sculpin","Megalocottus platycephalus","MEE"
"Norway bullhead","Micrenophrys lilljeborgii","MIJ"
"Brightbelly sculpin","Microcottus sellaris","MIS"
"Longhorn sculpin","Myoxocephalus octodecemspinosus","MXO"
"Plain sculpin","Myoxocephalus jaok","MXJ"
"Shorthorn sculpin","Myoxocephalus scorpius","MXV"
"Sculpins","Myoxocephalus spp","SCU"
NA,"Ocynectes maschalis","OML"
"Fluffy sculpin","Oligocottus snyderi","OLY"
"Snubnose sculpin","Orthonopias triacis","OTT"
"Thornback sculpin","Paricelinus hopliticus","PIJ"
"Spineless sculpin","Phallocottus obtusus","PLQ"
NA,"Phasmatocottus ctenopterygius","PSY"
NA,"Porocottus tentaculatus","PUV"
NA,"Pseudoblennius zonostigma","PUZ"
"Smoothgum sculpin","Radulinus vinculus","RLU"
"Grunt sculpin","Rhamphocottus richardsoni","RRF"
NA,"Ricuzenius nudithorax","RZX"
"Puget Sound sculpin","Ruscarius meanyi","RRM"
"Cabezon","Scorpaenichthys marmoratus","SMQ"
"Kelp sculpin","Sigmistes caulias","SFU"
NA,"Stelgistrum stejnegeri","SJN"
NA,"Stlengis misakia","SMK"
"Manacled sculpin","Synchirus gilli","SZG"
NA,"Taurocottus bergi","TUU"
"Longspined bullhead","Taurulus bubalis","XTA"
"Roughskin sculpin","Trachidermus fasciatus","TCF"
"Spectacled sculpin","Triglops scepticus","TGP"
"Scissortail sculpin","Triglops forficatus","TFF"
"Jordan's sculpin","Triglops jordani","TGJ"
"Ribbed sculpin","Triglops pingelii","ZTG"
"Moustache sculpin","Triglops murrayi","TGM"
"Bigeye sculpin","Triglops nybelini","TGY"
"Fourhorn sculpin","Triglopsis quadricornis","TGQ"
NA,"Vellitor centropomus","VEU"
NA,"Zesticelus ochotensis","ZEO"
"Longfin burrower","Apodocreedia vanderhorsti","OCV"
"Sand dart","Chalixodytes chameleontoculis","CXN"
NA,"Limnichthys donaldsoni","IMD"
NA,"Tewara cranwellae","TWC"
"Dwarf wrymouth","Cryptacanthodes aleutensis","RTL"
NA,"Cryptacanthoides bergi","RTI"
"Flying gurnards nei","Dactylopteridae","DYX"
NA,"Dactyloptena gilberti","DYI"
"Oriental flying gurnard","Dactyloptena orientalis","DYW"
"Flying gurnard","Dactylopterus volitans","DYL"
"Bigeye stargazer","Dactyloscopus crossotus","DAO"
"Sandy stargazer","Gillellus arenicola","GIO"
NA,"Heteristius cinctus","HUJ"
"Smoothlip stargazer","Leurochilus acon","LKA"
NA,"Myxodagnus belone","MXB"
"Sailfin stargazer","Platygillellus altivelis","PJV"
"Galjoens nei","Dichistiidae","COT"
"Galjoen","Dichistius capensis","GAJ"
"Banded galjoen","Dichistius multifasciatus","JCU"
NA,"Dinolestes lewini","DLW"
"Barred seabass","Centrarchops chapini","ENH"
"Lampfish","Dinoperca petersi","DNP"
"Globefish, porcupine fish","Diodontidae","DIO"
"Deep-water burrfish","Allomycterus pilatus","AYT"
"Pacific burrfish","Chilomycterus affinis","HKA"
"Spotbase burrfish","Cyclichthys spilostylus","CYE"
"Shortheaded tonguesole","Cyclichthys kopsii","DVJ"
"Lachner's tonguesole","Cyclichthys lachneri","DVK"
NA,"Cyclichthys sealarki","DVL"
"Birdbeak burrfish","Cyclichthys orbicularis","DVH"
"Hooked tonguesole","Cyclichthys carpenteri","DVI"
"Three-barred porcupinefish","Dicotylichthys punctulatus","DOU"
"Spotted porcupinefish","Diodon hystrix","DIY"
"Black-blotched porcupinefish","Diodon liturosus","DKP"
"Longspined porcupinefish","Diodon holocanthus","DHO"
"Four-bar porcupinefish","Lophodiodon calori","LFC"
"Longspine burrfish","Tragulichthys jaculiferus","ALJ"
"Concertina fish","Drepane longimana","DRL"
"Sicklefishes nei","Drepane spp","DRZ"
"Spotted sicklefish","Drepane punctata","SPS"
"African sicklefish","Drepane africana","SIC"
"Hawaiian ladyfish","Elops hawaiensis","CEW"
"Pacific ladyfish","Elops affinis","CEI"
"Tenpounder","Elops machnata","CEV"
"Senegalese ladyfish","Elops senegalensis","CEG"
"Ladyfishes nei","Elops spp","JZX"
"West African ladyfish","Elops lacerta","CEC"
"Ladyfish","Elops saurus","LAD"
"Barred surfperch","Amphistichus argenteus","MFA"
"Kelp perch","Brachyistius frenatus","BFE"
"Shiner perch","Cymatogaster aggregata","YGG"
NA,"Ditrema viridis","DMV"
"Black perch","Embiotoca jacksoni","EBJ"
"Spotfin surfperch","Hyperprosopon anale","HRE"
"Rainbow seaperch","Hypsurus caryi","HUA"
"Russian river tule perch","Hysterocarpus traski","HSK"
"Reef perch","Micrometrus aurora","MJU"
NA,"Neoditrema ransonneti","NDA"
"White seaperch","Phanerodon furcatus","FRU"
"Rubberlip seaperch","Rhacochilus toxotes","RCX"
"Pink seaperch","Zalembius rosaceus","ZAR"
"Old wife","Enoplosus armatus","EOA"
"Old wife fishes","Enoplosus spp","ESQ"
"Spadefishes nei","Ephippidae","SPA"
"West African spadefish","Chaetodipterus lippei","HRL"
"Pacific spadefish","Chaetodipterus zonatus","HTZ"
"Atlantic spadefish","Chaetodipterus faber","HRF"
"Orbfish","Ephippus orbis","HUO"
"Panama spadefish","Parapsettus panamensis","RSM"
"Dusky batfish","Platax pinnatus","IET"
"Longfin batfish","Platax teira","BAO"
"Orbicular batfish","Platax orbicularis","LXR"
"Batfishes","Platax spp","BAT"
NA,"Proteracanthus sarissophorus","TUF"
"Threadfin scat","Rhinoprenes pentanemus","RIT"
"African spadefish","Tripterodon orbis","TDO"
"Ninespine batfish","Zabidius novemaculeatus","ZBV"
"Red cornetfish","Fistularia petimba","FIP"
"Flutemouth","Fistularia spp","FIT"
"Pacific cornetfish","Fistularia corneta","FUC"
"Cornetfish","Fistularia tabacaria","FUT"
"Bluespotted cornetfish","Fistularia commersonii","FIO"
"Mojarras, etc. nei","Gerreidae","GDJ"
NA,"Diapterus spp","DUX"
"Peruvian mojarra","Diapterus peruvianus","DUH"
"Irish mojarra","Diapterus auratus","DUT"
"Dow's mojarra","Eucinostomus dowii","ECW"
NA,"Eucinostomus spp","EDX"
"Flagfin mojarra","Eucinostomus melanopterus","MFF"
"Pacific flagfin mojarra","Eucinostomus currani","UUZ"
"Black axillary mojarra","Eugerres axillaris","EGX"
"Whipfin silver-biddy","Gerres filamentosus","GEF"
NA,"Gerres setifer","GEH"
"Strongspine silver-biddy","Gerres poieti","GET"
"Deep-bodied mojarra","Gerres abbreviatus","GEV"
"Yellow fin mojarra","Gerres cinereus","GEN"
"Longtail silverbiddy","Gerres longirostris","GTV"
"Saddleback silver-biddy","Gerres limbatus","GTZ"
"Striped silver biddy","Gerres methueni","GFF"
"Slender silver-biddy","Gerres oblongus","GEO"
"Common silver-biddy","Gerres oyena","GEJ"
"Mojarras(=Silver-biddies) nei","Gerres spp","MOJ"
"Guinean striped mojarra","Gerres nigri","GEZ"
"Silverbelly","Parequula melbournensis","PQE"
"Longfin mojarra","Pentaprion longimanus","PJL"
NA,"Glaucosoma scapulare","GLU"
"Westralian jewfish","Glaucosoma hebraicum","GLH"
"Red velvetfish","Gnathanacanthus goetzeei","GGO"
"Clingfishes nei","Gobiesocidae","JMX"
"Emerald clingfish","Acyrtops beryllinus","AYY"
"Papillate clingfish","Acyrtus artius","AYR"
"Pygmy shore-eel","Alabes parvulus","ABV"
"Small-headed clingfish","Apletodon dentatus","ALD"
"Chubby clingfish","Apletodon pellegrini","DMF"
"Elegant clingfish","Arcos decoris","ARD"
NA,"Aspasma minima","GPM"
NA,"Aspasmichthys ciconiae","GYI"
"Rocksucker","Chorisochismus dentex","GCX"
NA,"Conidens laticephalus","GCL"
"Urchin clingfish","Dellichthys morelandi","GDO"
NA,"Diademichthys lineatus","GDN"
"Two-spotted clingfish","Diplecogaster bimaculata","GDB"
"Orange clingfish","Diplocrepis puniceus","GDP"
"Crinoid clingfish","Discotrema crinophila","GDC"
"Weedsucker","Eckloniaichthys scylliorhiniceps","GEK"
"Slender clingfish","Gastrocyathus gracilis","GYG"
NA,"Gastrocymba quadriradiata","GYQ"
"Hector's clingfish","Gastroscyphus hectoris","GYS"
"Panamic clingfish","Gobiesox adustus","GXD"
"Giant clingfish","Haplocylix littoreus","GXL"
NA,"Kopua nuimata","GKN"
NA,"Lecanogaster chrysea","GLC"
NA,"Lepadichthys bolini","GLN"
"Shore clingfish","Lepadogaster lepadogaster","GLP"
"Connemara clingfish","Lepadogaster candollei","GLR"
"Cornish sucker","Lepadogaster purpurea","GJG"
"Minute clingfish","Liobranchia stria","LRS"
"Streaky clingfish","Lissonanchus lusheri","LLU"
NA,"Modicus minimus","GMM"
NA,"Opeatogenys cadenati","GOC"
NA,"Pherallodichthys meshimaensis","FDM"
NA,"Pherallodus indicus","FLN"
NA,"Propherallodus briggsi","GPG"
"Southern clingfish","Rimicola dimorpha","GRF"
"Bifid clingfish","Tomicodon bidens","GTB"
"Striped clingfish","Trachelochismus melobesia","GTM"
"Gobies nei","Gobiidae","GPA"
NA,"Acentrogobius viridipunctatus","NGV"
"Tropical sand goby","Acentrogobius caninus","AIN"
"Day's goby","Acentrogobius dayi","AKD"
NA,"Amblychaeturichthys sciistius","MBI"
"Pinkbar goby","Amblyeleotris aurora","MBU"
"Periophthalma prawn-goby","Amblyeleotris periophthalma","JXC"
"Downing's shrimpgoby","Amblyeleotris downingi","JXB"
"Triplespot shrimpgoby","Amblyeleotris triguttata","JXD"
"Diagonal shrimp goby","Amblyeleotris diagonalis","JXA"
"Butterfly goby","Amblygobius albimaculatus","MBL"
"Nocturn goby","Amblygobius nocturnus","IEC"
"Tusk goby","Amoya signatus","YAS"
"Transparent goby","Aphia minuta","FIM"
NA,"Apocryptes bato","OCB"
NA,"Apocryptodon madurensis","OCU"
"Slow goby","Aruma histrio","UMH"
NA,"Asra turcomanus","GSC"
"Miller's damsel","Asterropteryx ensiferus","AXS"
"Starry goby","Asterropteryx semipunctata","FCQ"
NA,"Astrabe lactisella","TBL"
NA,"Aulopareia cyanomos","ULC"
"Small-eyed goby","Austrolethops wardi","ARW"
"Barbulifer","Barbulifer antennatus","BFN"
NA,"Barbuligobius boehlkei","BAK"
"Frillfin goby","Bathygobius soporator","BJO"
"Dusky frillgoby","Bathygobius fuscus","BGU"
NA,"Bathygobius burtoni","DVC"
NA,"Bathygobius casamancus","DVD"
NA,"Benthophiloides brauneri","BFB"
NA,"Benthophilus baeri","BFR"
NA,"Boleophthalmus birdsongi","BFI"
NA,"Boleophthalmus dussumieri","FBD"
"Great blue spotted mudskipper","Boleophthalmus pectinirostris","BFP"
"White-eye goby","Bollmannia boqueronensis","BLQ"
"Large whip goby","Bryaninops amplus","YAA"
"Whip coral goby","Bryaninops yongei","YBE"
"De Buen's goby","Buenia affinis","BIF"
NA,"Cabillus lacertops","AJL"
"Agulhas goby","Caffrogobius agulhensis","FGH"
NA,"Chaeturichthys hexanema","HTX"
NA,"Chasmichthys dolichognathus","HSD"
NA,"Chriolepis fisheri","HFS"
"Chestnut goby","Chromogobius quadrivittatus","CBQ"
NA,"Clariger cosmurus","LGC"
"Arrow goby","Clevelandia ios","CVO"
"Liechtenstein's goby","Corcyrogobius liechtensteini","OGL"
"Adamson's goby","Coryogalops adamsoni","OGI"
NA,"Coryogalops tessellatus","QCV"
"Anomolous goby","Coryogalops anomolus","QCT"
"Onespot goby","Coryogalops monospilus","QCU"
"Barfin goby","Coryphopterus alloides","OFL"
NA,"Cotylopus acutipinnis","OUU"
"Burrowing goby","Croilia mossambica","RLM"
"Arabian goby","Cryptocentroides arabicus","YPB"
NA,"Cryptocentrus filifer","YTF"
NA,"Cryptocentrus albidorsus","YTI"
"Luther's prawn-goby","Cryptocentrus lutheri","YSG"
"Ninebar prawn-goby","Cryptocentrus cryptocentrus","YRZ"
"Crystal goby","Crystallogobius linearis","YTN"
"Gold-streaked prawn-goby","Ctenogobiops aurocingulus","TGG"
"Comb goby","Ctenotrypauchen microcephalus","TMU"
"Four-spotted goby","Deltentosteus quadrimaculatus","DEQ"
NA,"Didogobius kochi","DDK"
"Spikefin goby","Discordipinna griessingeri","DPR"
NA,"Ego zebra","EGO"
"Spotback goby","Elacatinus janssi","EJS"
"Cable's goby","Eleotrica cableae","EIC"
"Tidewater goby","Eucyclogobius newberryi","EBW"
"Sponge goby","Evermannichthys metzelaari","EVM"
NA,"Eviota abax","EVX"
NA,"Eviota sebreei","FFR"
NA,"Eviota guttata","FFP"
"Leopard dwarfgoby","Eviota pardalota","FFQ"
"Lyre goby","Evorthodus lyricus","EVR"
"Mud reef-goby","Exyrias belissimus","EXE"
NA,"Flabelligobius latruncularius","FLL"
"Barenape goby","Fusigobius duospilus","FUD"
NA,"Fusigobius inframaculatus","FUE"
"Steinitz's goby","Gammogobius steinitzi","GOZ"
"Longjaw mudsucker","Gillichthys mirabilis","GCI"
"Nineline goby","Ginsburgellus novemlineatus","GIV"
"Gladiator goby","Gladiogobius ensifer","GLF"
NA,"Gobiodon acicularis","GOL"
"Rippled coralgoby","Gobiodon rivulatus","GVD"
"Reticulate goby","Gobiodon reticulatus","GVC"
"Poison goby","Gobiodon citrinus","GVB"
NA,"Gobiopsis aporia","GOI"
"Longjaw goby","Gobiopsis macrostoma","GVH"
"Checkered goby","Gobiopsis canalis","GVF"
NA,"Gobius strictus","GTR"
"Giant goby","Gobius cobitis","GBC"
"Red-mouthed goby","Gobius cruentatus","GCR"
"Rock goby","Gobius paganellus","GON"
NA,"Gobius rubropunctatus","GWD"
"Sarato's goby","Gobius fallax","GXF"
"Bellotti's goby","Gobius ater","GBZ"
"Bucchich's goby","Gobius bucchichi","GHB"
"Roule's goby","Gobius roulei","GWR"
"Slender goby","Gobius geniporus","GWG"
"Striped goby","Gobius vittatus","GWV"
"Golden goby","Gobius xanthocephalus","GWX"
"Black goby","Gobius niger","GBN"
"Atlantic gobies nei","Gobius spp","GOB"
